inpo,col_name
2,data_rate_diff1_roll_4_min_NE IDfault_duration_dayofweek_train_mean_en_top_cols
2,cqi_diff3-1_sum_NE IDhour__mean_en_all_rows
2,access_success_rate_diff1-TA_diff2-mcs_diff1
2,access_success_rate_diff1+cqi_diff2+resource_utilition_rate_diff2
2,cqi
2,data_rate_min_NE IDrelation_fault_weekday_train_mean_en_top_cols_x
2,data_rate_diff1_roll_7
2,access_success_rate_diff1-1_sum_NE IDdayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_x
2,data_rate_diff1_mean_id__mean_en_all_rows
2,data_rate_diff3-1_mean_NE IDdayofweek__mean_en_all_rows
2,data_rate_max_NE IDrelation_fault_weekday_train_mean_en_top_cols_x
2,bler_diff3-1_max_idhour__mean_en_all_rows
2,bler_max_NE IDhour__mean_en_all_rows
2,bler_diff1_roll_2
2,data_rate_diff1_roll_4_min_NE IDfault_duration_dayofweekhour_train_mean_en_top_cols
2,access_success_rate_diff2-1_mean_NE ID__mean_en_all_rows
2,resource_utilition_rate_min_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
2,mcs_diff2_roll_6
2,mcs_diff1-1_min_NE IDdayofweek__mean_en_all_rows
2,access_success_rate_diff3_min_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_y
2,resource_utilition_rate_diff1-1_sum_NE IDdayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_x
2,resource_utilition_rate_max_NE IDhour__mean_en_all_rows
2,cqi_diff2-1_min_NE IDhour__mean_en_all_rows
2,resource_utilition_rate_diff3-1_sum_NE IDdayofweek__mean_en_all_rows
2,resource_utilition_rate_diff3-1_mean_NE IDdayofweek__mean_en_all_rows
2,access_success_rate_diff1*data_rate_diff2*resource_utilition_rate_diff2
2,mcs_diff1_mean_id__mean_en_all_rows
2,access_success_rate_diff1*data_rate_diff2*bler_diff2
2,mcs_diff2_max_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
2,data_rate_diff1_mean_NE IDdayofweek__mean_en_all_rows
2,data_rate_diff3_mean_NE IDdayofweek__mean_en_all_rows
1,resource_utilition_rate_diff1_sum_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,bler_diff3_mean_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff3-1_sum_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows
1,mcs_diff2_mean_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,TA_diff1-1_max_ID_1dayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,TA_diff2_sum_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,resource_utilition_rate_diff3_min_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,cqi_diff3-1_sum_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows
1,cqi_mean_fault_duration_hour__mean_target_en_all_rows_label1
1,access_success_rate_mean_fault_duration_hour__mean_target_en_all_rows_label1
1,access_success_rate_mean_ID_1hour_train_mean_en_top_cols
1,data_rate_ratio1_max_ID_1hour_train_mean_en_top_cols
1,TA_diff1_mean_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_diff1_roll_2_mean_ID_1hour_train_mean_en_top_cols
1,data_rate_diff1_max_ID_1hour_train_mean_en_top_cols
1,bler_diff1-1_mean_ID_1dayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,data_rate_ratio1_mean_NE IDfault_duration_dayofweekhour_train_mean_en_top_cols
1,resource_utilition_rate_diff3-1_sum_id__mean_en_all_rows
1,access_success_rate_size_fault_duration_hour__mean_target_en_all_rows_label1
1,data_rate_max_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,TA_diff3-1_sum_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows
1,resource_utilition_rate_diff3-1_min_id__mean_en_all_rows
1,min_lower_summ_hour_mcs_diff1+1
1,data_rate_diff3_sum_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_sum_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,resource_utilition_rate_max_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,TA_diff1-1_min_ID_1dayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_y
1,bler_sum_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,access_success_rate_min_ID_1_train_mean_en_top_cols
1,access_success_rate_diff1-1_max_ID_1dayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_y
1,mcs_diff1-1_sum_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_min_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_diff2_roll_3_sum_ID_1_train_mean_en_top_cols
1,mcs_max_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,access_success_rate_diff3_mean_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1-1_mean_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_diff1-1_mean_ID_1dayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_x
1,data_rate_min_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,data_rate_max_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,data_rate_diff2_roll_2_mean_ID_1_train_mean_en_top_cols
1,data_rate_mean_NE IDfault_duration_dayofweekhour_train_mean_en_top_cols
1,access_success_rate_diff2_min_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,mcs_diff1-1_min_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_sum_NE IDfault_duration_dayofweekhour_train_mean_en_top_cols
1,mcs_diff1-1_mean_ID_1dayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_x
1,resource_utilition_rate_mean_relation_hour__mean_target_en_all_rows_label1
1,data_rate_diff1_roll_5_min_NE IDrelation_int_data_rate_all_diff_binary_sum_train_mean_en_top_cols
1,data_rate_max_NE IDfault_duration_dayofweekhour_train_mean_en_top_cols
1,data_rate_diff1_roll_5_sum_NE IDrelation_int_data_rate_all_diff_binary_sum_train_mean_en_top_cols
1,cqi_diff1-1_max_ID_1dayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_label0_x
1,data_rate_diff1_roll_4_max_NE IDrelation_int_data_rate_all_diff_binary_sum_train_mean_en_top_cols
1,data_rate_diff1_roll_4_min_NE IDrelation_int_data_rate_all_diff_binary_sum_train_mean_en_top_cols
1,data_rate_diff2_roll_7_sum_ID_1_train_mean_en_top_cols
1,mcs_diff1_max_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,resource_utilition_rate_sum_fault_duration_dayofweek__mean_target_en_all_rows_label1
1,mcs_diff1-1_sum_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,resource_utilition_rate_diff1-1_min_ID_1dayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,resource_utilition_rate_diff1-1_mean_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,mcs_diff3_max_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,resource_utilition_rate_diff1-1_sum_ID_1dayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,resource_utilition_rate_diff1-1_sum_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,resource_utilition_rate_diff1-1_min_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,data_rate_diff1_roll_4_min_ID_1_train_mean_en_top_cols
1,data_rate_diff1_roll_6_max_ID_1_train_mean_en_top_cols
1,TA_diff1_sum_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,TA_diff1-1_sum_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,access_success_rate_diff1-1_sum_ID_1dayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,data_rate_diff1_roll_5_mean_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,mcs_diff3-1_sum_id__mean_en_all_rows
1,mcs_diff3_mean_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff3_max_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_y
1,mcs_diff3_sum_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,bler_diff1_max_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,mcs_diff3_min_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_max_ID_1_train_mean_en_top_cols
1,data_rate_diff3-1_sum_id__mean_en_all_rows
1,mcs_diff3_max_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_y
1,data_rate_min_ID_1_train_mean_en_top_cols
1,access_success_rate_sum_idhour__mean_en_all_rows
1,access_success_rate_min_idhour__mean_en_all_rows
1,access_success_rate_mean_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,access_success_rate_size_fault_duration_dayofweekhour__mean_target_en_all_rows_label1
1,data_rate_diff2_roll_7_max_ID_1_train_mean_en_top_cols
1,resource_utilition_rate_diff1-1_mean_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_roll_3_sum_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,data_rate_mean_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,resource_utilition_rate_diff3-1_mean_ID_1fault_duration_dayofweek__mean_en_all_rows
1,resource_utilition_rate_diff1-1_mean_NE IDhour__mean_en_all_rows_label1
1,cqi_diff2-1_min_ID_1fault_duration_dayofweek__mean_en_all_rows
1,mcs_diff2-1_mean_ID_1fault_duration_dayofweek__mean_en_all_rows
1,access_success_rate_diff1-1_sum_NE IDhour__mean_en_all_rows_label1
1,access_success_rate_diff1-1_size_NE IDhour__mean_en_all_rows_label1
1,mcs_diff2-1_max_ID_1fault_duration_dayofweek__mean_en_all_rows
1,data_rate_max_day__mean_target_en_all_rows_label1
1,mcs_diff1-1_max_NE ID__mean_en_all_rows_label1
1,access_success_rate_diff3-1_sum_ID_1fault_duration_dayofweek__mean_en_all_rows
1,resource_utilition_rate_mean_daydayofweekhour__mean_target_en_all_rows_label1
1,mcs_diff1-1_min_NE ID__mean_en_all_rows_label1
1,data_rate_diff1_roll_4_sum_ID_1dayofweekhour_train_mean_en_top_cols
1,TA_diff1-1_sum_id__mean_en_all_rows
1,resource_utilition_rate_min_daydayofweekhour__mean_target_en_all_rows_label1
1,TA_diff1-1_min_id__mean_en_all_rows
1,access_success_rate_diff1-1_sum_NE ID__mean_en_all_rows_label1
1,cqi_diff1-1_max_NE ID__mean_en_all_rows_label1
1,cqi_diff1-1_min_NE ID__mean_en_all_rows_label1
1,cqi_diff1-1_mean_NE ID__mean_en_all_rows_label1
1,bler_diff1-1_min_NE ID__mean_en_all_rows_label1
1,cqi_mean_daydayofweekhour__mean_target_en_all_rows_label1
1,data_rate_max_ID_1dayofweekhour_train_mean_en_top_cols
1,resource_utilition_rate_diff1-1_max_NE ID__mean_en_all_rows_label1
1,mcs_max_daydayofweekhour__mean_target_en_all_rows_label1
1,bler_diff1-1_sum_id__mean_en_all_rows
1,resource_utilition_rate_diff1-1_min_NE ID__mean_en_all_rows_label1
1,data_rate_diff2_roll_2_min_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,data_rate_diff2_roll_2_max_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,mcs_diff3-1_sum_ID_1fault_duration_dayofweek__mean_en_all_rows
1,data_rate_diff2_roll_6_min_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,resource_utilition_rate_diff1-1_min_NE IDhour__mean_en_all_rows_label1
1,data_rate_diff1_roll_4_max_NE IDfault_duration_hour_train_mean_en_top_cols
1,resource_utilition_rate_sum_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,resource_utilition_rate_mean_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_diff1_min_NE IDfault_duration_hour_train_mean_en_top_cols
1,bler_diff1-1_mean_NE IDdayofweek__mean_en_all_rows_label1
1,TA_diff1-1_mean_ID_1fault_duration_dayofweek__mean_en_all_rows
1,bler_diff1-1_mean_ID_1fault_duration_dayofweek__mean_en_all_rows
1,resource_utilition_rate_diff3-1_mean_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_roll_2_min_NE IDfault_duration_hour_train_mean_en_top_cols
1,data_rate_mean_NE IDfault_duration_hour_train_mean_en_top_cols
1,resource_utilition_rate_diff1-1_max_NE IDdayofweek__mean_en_all_rows_label1
1,resource_utilition_rate_diff1-1_min_NE IDdayofweek__mean_en_all_rows_label1
1,data_rate_diff3-1_max_NE IDdayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_y
1,data_rate_sum_NE IDfault_duration_hour_train_mean_en_top_cols
1,data_rate_min_NE IDfault_duration_hour_train_mean_en_top_cols
1,resource_utilition_rate_diff1-1_min_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,data_rate_diff3_mean_id__mean_en_all_rows
1,cqi_diff1-1_mean_ID_1fault_duration_dayofweek__mean_en_all_rows
1,data_rate_diff1_roll_2_sum_ID_1daydayofweekhour_train_mean_en_top_cols
1,cqi_max_dayofweekhour__mean_target_en_all_rows_label1
1,data_rate_diff1-1_min_NE IDhour__mean_en_all_rows_label1
1,data_rate_diff3_sum_id__mean_en_all_rows
1,data_rate_diff3_min_id__mean_en_all_rows
1,data_rate_diff1-1_mean_NE IDhour__mean_en_all_rows_label1
1,data_rate_diff2-1_mean_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,mcs_diff1-1_sum_NE IDhour__mean_en_all_rows_label1
1,access_success_rate_diff2-1_mean_ID_1fault_duration_dayofweek__mean_en_all_rows
1,mcs_diff1-1_mean_NE IDhour__mean_en_all_rows_label1
1,cqi_diff1-1_sum_NE IDhour__mean_en_all_rows_label1
1,cqi_diff1-1_mean_NE IDhour__mean_en_all_rows_label1
1,access_success_rate_diff1-1_sum_id__mean_en_all_rows
1,mcs_diff2-1_min_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff2_roll_7_max_ID_1dayofweekhour_train_mean_en_top_cols
1,access_success_rate_min_ID_1dayofweekhour_train_mean_en_top_cols
1,data_rate_diff1_roll_3_mean_ID_1hour_train_mean_en_top_cols
1,mcs_diff2-1_mean_id__mean_en_all_rows
1,mcs_sum_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,mcs_min_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,data_rate_diff2_roll_2_max_ID_1dayofweek_train_mean_en_top_cols
1,cqi_diff1-1_mean_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,cqi_diff2-1_mean_id__mean_en_all_rows
1,cqi_diff2-1_sum_id__mean_en_all_rows
1,data_rate_ratio1_max_ID_1dayofweek_train_mean_en_top_cols
1,data_rate_sum_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,mcs_diff1_max_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_roll_5_sum_ID_1hour_train_mean_en_top_cols
1,data_rate_max_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,data_rate_diff1_sum_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_roll_3_mean_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,resource_utilition_rate_max_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,mcs_diff2-1_sum_id__mean_en_all_rows
1,TA_min_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_roll_7_sum_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,data_rate_diff1_max_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,TA_min_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,data_rate_diff1_roll_6_min_ID_1hour_train_mean_en_top_cols
1,TA_max_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,data_rate_diff1_roll_7_max_ID_1hour_train_mean_en_top_cols
1,data_rate_diff1_roll_7_min_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,bler_max_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,TA_diff1-1_max_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,cqi_sum_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,cqi_min_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,TA_diff1-1_mean_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,data_rate_diff1_roll_4_mean_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,cqi_max_relation_fault_weekday__mean_target_en_all_rows_label1_y
1,data_rate_diff2_roll_3_mean_ID_1dayofweek_train_mean_en_top_cols
1,mcs_mean_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,data_rate_diff2_roll_3_sum_ID_1dayofweek_train_mean_en_top_cols
1,data_rate_diff2_roll_3_min_ID_1dayofweek_train_mean_en_top_cols
1,bler_diff1_min_NE IDrelation_int_data_rate_all_diff_binary_sum__mean_en_all_rows
1,bler_min_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_diff1-1_mean_id__mean_en_all_rows
1,data_rate_diff2_roll_2_sum_ID_1dayofweekhour_train_mean_en_top_cols
1,data_rate_diff1_roll_5_sum_ID_1dayofweek_train_mean_en_top_cols
1,mcs_diff1-1_sum_ID_1fault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,data_rate_diff1_roll_7_max_ID_1dayofweek_train_mean_en_top_cols
1,cqi_mean_relation_fault_hour__mean_target_en_all_rows_label1
1,bler_diff1-1_min_ID_1fault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,data_rate_diff1_roll_3_sum_ID_1dayofweek_train_mean_en_top_cols
1,access_success_rate_diff1_mean_ID_1fault_duration_dayofweekhour__mean_en_all_rows
1,cqi_min_ID_1relation_dayofweekhour__mean_en_all_rows_x
1,access_success_rate_max_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,data_rate_diff1-1_min_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,resource_utilition_rate_min_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,data_rate_diff2_roll_7_sum_ID_1dayofweek_train_mean_en_top_cols
1,data_rate_diff2_roll_4_mean_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,cqi_mean_ID_1relation_dayofweekhour__mean_en_all_rows_x
1,TA_size_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,TA_sum_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,data_rate_diff2_roll_4_sum_ID_1dayofweek_train_mean_en_top_cols
1,resource_utilition_rate_diff1-1_mean_ID_1fault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows_label0
1,bler_mean_relation_fault_weekday__mean_target_en_all_rows_label1_x
1,TA_diff2-1_mean_id__mean_en_all_rows
1,TA_diff2-1_sum_id__mean_en_all_rows
1,cqi_diff1-1_max_NE IDfault_duration_dayofweekhour__mean_en_all_rows
1,cqi_diff1-1_min_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_y
1,data_rate_diff1_roll_2_mean_NE IDfault_duration_dayofweek_train_mean_en_top_cols
1,access_success_rate_min_ID_1dayofweek_train_mean_en_top_cols
1,data_rate_diff1_roll_4_sum_NE IDrelation_int_data_rate_all_diff_binary_sum_train_mean_en_top_cols
1,TA_diff3_max_NE IDfault_duration_min/10_data_rate_all_diff_binary_sum__mean_en_all_rows
1,data_rate_diff1_roll_4_mean_NE IDrelation_int_data_rate_all_diff_binary_sum_train_mean_en_top_cols
1,data_rate_max_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,data_rate_diff1_sum_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,mcs_diff1_sum_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
1,data_rate_diff1_roll_6_min_NE IDrelation_weekday_train_mean_en_top_cols_x
1,data_rate_diff1-1_min_iddayofweek__mean_en_all_rows
1,data_rate_diff1_roll_2_max_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,cqi_mean_ID_1relation_weekday__mean_en_all_rows_x
1,cqi_diff1_sum_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
1,mcs_diff1-1_mean_iddayofweek__mean_en_all_rows
1,bler_diff2-1_max_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,resource_utilition_rate_diff2-1_mean_iddayofweek__mean_en_all_rows
1,bler_diff1_mean_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
1,data_rate_diff1_roll_3_mean_NE IDrelation_weekday_train_mean_en_top_cols_x
1,data_rate_diff1_roll_6_mean_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,data_rate_sum_NE IDrelation_weekday_train_mean_en_top_cols_x
1,TA_diff3-1_min_NE IDfault_duration_dayofweek__mean_en_all_rows
1,resource_utilition_rate_max_NE IDfault_duration_dayofweek__mean_en_all_rows
1,bler_sum_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
1,access_success_rate_sum_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,data_rate_diff2_roll_6_sum_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,data_rate_diff2_roll_6_max_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,access_success_rate_diff1_mean_ID_1relation_weekday__mean_en_all_rows_x
1,bler_min_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_y
1,access_success_rate_diff2_min_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
1,resource_utilition_rate_diff3-1_sum_NE IDfault_duration_dayofweek__mean_en_all_rows
1,TA_diff1-1_sum_iddayofweek__mean_en_all_rows
1,data_rate_diff1_mean_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
1,bler_max_NE IDfault_duration_dayofweek__mean_en_all_rows
1,access_success_rate_diff1-1_min_ID_1fault_duration_hour__mean_en_all_rows_label0
1,TA_diff3-1_sum_NE IDfault_duration_dayofweek__mean_en_all_rows
1,cqi_diff1-1_mean_iddayofweek__mean_en_all_rows
1,resource_utilition_rate_diff1-1_mean_ID_1fault_duration_hour__mean_en_all_rows_label0
1,data_rate_diff2_roll_7_mean_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,bler_diff2-1_mean_iddayofweek__mean_en_all_rows
1,data_rate_diff1_roll_4_sum_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,data_rate_diff1_roll_4_max_NE IDdayofweek_data_rate_all_diff_binary_sum_train_mean_en_top_cols_x
1,cqi_diff2-1_mean_NE IDfault_duration_hour__mean_en_all_rows
1,access_success_rate_diff2-1_min_NE IDdayofweekhour_data_rate_all_diff_binary_sum__mean_en_all_rows
1,mcs_min_iddayofweek_data_rate_all_diff_binary_sum__mean_en_all_rows_x
